seller_id,seller_name,seller_city,seller_state,seller_pincode,seller_rating
SEL2726,Tarun Singh Store,Gurugram,Haryana,381939,3.6
SEL2727,Arjun Patel Store,Gwalior,Madhya Pradesh,,2.9
SEL2728,Tarun Mishra Store,Hyderabad,Telangana,607688,4.1
SEL2729,Aisha Sharma Store,Ajmer,Rajasthan,757130,3.9
SEL2730,Vijay Das Store,Kolkata,West Bengal,593075,4.6
SEL2731,Vikram Verma Store,Kolkata,West Bengal,461423,3.8
SEL2732,Sanjay Malhotra Store,Howrah,West Bengal,992787,4.5
SEL2733,Mohan Chopra Store,Kochi,Kerala,131337,3.3
SEL2734,Suresh Joshi Store,Muzaffarpur,Bihar,424198,4.2
SEL2735,Sunita Nair Store,Cuttack,Odisha,142457,2.6
SEL2736,Aisha Tiwari Store,Surat,Gujarat,720578,2.9
SEL2737,Rajesh Singh Store,Bhopal,Madhya Pradesh,723165,3.6
SEL2738,Mohan Saxena Store,Panipat,Haryana,245172,
SEL2739,Sunita Nair Store,Nizamabad,Telangana,603011,
SEL2740,Manish Sharma Store,Karimnagar,Telangana,786359,4.0
SEL2741,Rohit Malhotra Store,Siliguri,West Bengal,922048,2.8
SEL2742,Zara Naidu Store,Jodhpur,Rajasthan,704942,4.2
SEL2743,Sneha Das Store,Rourkela,Odisha,373691,2.9
SEL2744,Manish Malhotra Store,Mumbai,Maharashtra,431998,3.4
SEL2745,Nisha Bose Store,Khammam,Telangana,361598,
SEL2746,Tanvi Patel Store,Kozhikode,Kerala,197863,4.7
SEL2747,Varun Reddy Store,Amritsar,Punjab,,4.2
SEL2748,Lakshmi Bose Store,Bhopal,Madhya Pradesh,983548,2.7
SEL2749,Priya Shah Store,Mangaluru,Karnataka,585363,4.6
SEL2750,Pooja Sharma Store,Hisar,Haryana,344673,3.6
SEL2751,Nisha Kumar Store,Gaya,Bihar,235972,4.4
SEL2752,Tarun Tiwari Store,Mysuru,Karnataka,837701,4.4
SEL2753,Omkar Verma Store,Cuttack,Odisha,558445,5.0
SEL2754,Riya Pandey Store,Bathinda,Punjab,241828,3.4
SEL2755,Divya Chopra Store,Vadodara,Gujarat,436202,4.7
SEL2756,Kiran Kumar Store,Indore,Madhya Pradesh,910531,3.2
SEL2757,Ananya Gupta Store,Asansol,West Bengal,848964,5.0
SEL2758,Pankaj Pandey Store,Bhopal,Madhya Pradesh,345242,3.5
SEL2759,Pankaj Bose Store,Patna,Bihar,713919,4.2
SEL2760,Sanjay Iyer Store,Patna,Bihar,927460,5.0
SEL2761,Rahul Bose Store,Lucknow,Uttar Pradesh,232593,3.0
SEL2762,Priya Chopra Store,Ambala,Haryana,796784,4.1
SEL2763,Nisha Naidu Store,Kolkata,West Bengal,212169,5.0
SEL2764,Ananya Chopra Store,Mangaluru,Karnataka,307440,4.9
SEL2765,Zara Verma Store,New Delhi,Delhi,375990,
SEL2766,Sneha Saxena Store,Warangal,Telangana,295975,2.7
SEL2767,Aditi Singh Store,Patna,Bihar,729494,3.6
SEL2768,Tanvi Singh Store,Mangaluru,Karnataka,643174,4.4
SEL2769,Tanvi Gupta Store,Vadodara,Gujarat,647875,4.5
SEL2770,Lakshmi Mishra Store,Warangal,Telangana,140080,4.0
SEL2771,Rajesh Naidu Store,Lucknow,Uttar Pradesh,344464,4.0
SEL2772,Ravi Mishra Store,Hisar,Haryana,677809,2.8
SEL2773,Pooja Malhotra Store,Kochi,Kerala,989322,3.6
SEL2774,Zara Bose Store,Khammam,Telangana,609737,3.9
SEL2775,Pankaj Nair Store,Aurangabad,Maharashtra,,4.2
SEL2776,Anjali Rao Store,Jodhpur,Rajasthan,124714,2.7
SEL2777,Amit Naidu Store,Asansol,West Bengal,655257,4.2
SEL2778,Ravi Malhotra Store,Aurangabad,Maharashtra,515264,4.9
SEL2779,Omkar Naidu Store,Ghaziabad,Uttar Pradesh,198835,4.5
SEL2780,Rahul Mehta Store,Coimbatore,Tamil Nadu,667382,4.1
SEL2781,Riya Nair Store,Nashik,Maharashtra,281944,
SEL2782,Gaurav Nair Store,Gurugram,Haryana,,4.5
SEL2783,Pooja Malhotra Store,Surat,Gujarat,750797,4.2
SEL2784,Yasmin Iyer Store,New Delhi,Delhi,374640,3.9
SEL2785,Neha Gupta Store,Hubli,Karnataka,967514,4.5
SEL2786,Aditi Mehta Store,Durgapur,West Bengal,800756,4.2
SEL2787,Suresh Bose Store,Kanpur,Uttar Pradesh,754358,
SEL2788,Priya Pillai Store,Kanpur,Uttar Pradesh,380605,3.1
SEL2789,Amit Naidu Store,Bhubaneswar,Odisha,,3.8
SEL2790,Rajesh Saxena Store,Thiruvananthapuram,Kerala,361456,2.9
SEL2791,Pankaj Saxena Store,Jaipur,Rajasthan,730160,2.7
SEL2792,Suresh Tiwari Store,Kozhikode,Kerala,809987,
SEL2793,Ravi Verma Store,Bengaluru,Karnataka,145218,3.4
SEL2794,Nikhil Malhotra Store,Nizamabad,Telangana,143197,4.1
SEL2795,Sanjay Naidu Store,Bhubaneswar,Odisha,812500,3.7
SEL2796,Kiran Das Store,Agra,Uttar Pradesh,965734,4.3
SEL2797,Vikram Sharma Store,Hisar,Haryana,483500,4.3
SEL2798,Zara Verma Store,Janakpuri,Delhi,885865,4.3
SEL2799,Pankaj Patel Store,Gurugram,Haryana,971119,3.9
SEL2800,Nisha Gupta Store,Varanasi,Uttar Pradesh,273937,4.2
SEL2801,Yasmin Rao Store,Karimnagar,Telangana,510273,4.9
SEL2802,Arjun Mehta Store,Madurai,Tamil Nadu,512214,4.3
SEL2803,Ananya Naidu Store,Chennai,Tamil Nadu,850127,4.4
SEL2804,Anjali Verma Store,Kanpur,Uttar Pradesh,706015,3.2
SEL2805,Divya Gupta Store,Belagavi,Karnataka,856477,3.7
SEL2806,Priya Naidu Store,Hubli,Karnataka,139651,
SEL2807,Anjali Saxena Store,Ghaziabad,Uttar Pradesh,324006,3.4
SEL2808,Meera Pandey Store,Howrah,West Bengal,124176,3.6
SEL2809,Yasmin Mehta Store,Ahmedabad,Gujarat,701150,4.0
SEL2810,Nikhil Saxena Store,Belagavi,Karnataka,428924,
SEL2811,Tanvi Tiwari Store,Varanasi,Uttar Pradesh,836999,4.6
SEL2812,Ishaan Gupta Store,Hubli,Karnataka,136784,4.1
SEL2813,Deepak Saxena Store,Kota,Rajasthan,945795,4.7
SEL2814,Manish Saxena Store,New Delhi,Delhi,184203,
SEL2815,Aditi Tiwari Store,Ambala,Haryana,689193,
SEL2816,Lakshmi Iyer Store,Bhopal,Madhya Pradesh,902508,4.1
SEL2817,Sanjay Verma Store,Asansol,West Bengal,577872,
SEL2818,Ishaan Pandey Store,Rohini,Delhi,386873,4.2
SEL2819,Rajesh Joshi Store,Jaipur,Rajasthan,867888,4.6
SEL2820,Riya Saxena Store,Salem,Tamil Nadu,373256,4.8
SEL2821,Arjun Malhotra Store,Madurai,Tamil Nadu,549523,3.3
SEL2822,Nikhil Chopra Store,Rohini,Delhi,874639,2.7
SEL2823,Sunita Malhotra Store,Ahmedabad,Gujarat,143560,4.1
SEL2824,Rohit Singh Store,Hisar,Haryana,580472,2.8
SEL2825,Sanjay Verma Store,Tiruchirappalli,Tamil Nadu,530011,4.7
SEL2826,Aarav Gupta Store,Pune,Maharashtra,658364,
SEL2827,Sanjay Mishra Store,Pune,Maharashtra,640633,4.3
SEL2828,Zara Iyer Store,Nashik,Maharashtra,,4.8
SEL2829,Rajesh Bose Store,Agra,Uttar Pradesh,725644,4.7
SEL2830,Aarav Malhotra Store,Patiala,Punjab,725010,
SEL2831,Nikhil Reddy Store,Ujjain,Madhya Pradesh,172655,4.3
SEL2832,Zara Pillai Store,Mumbai,Maharashtra,531163,3.4
SEL2833,Ishaan Chopra Store,Tiruchirappalli,Tamil Nadu,171676,2.6
SEL2834,Amit Chopra Store,Thrissur,Kerala,639274,2.7
SEL2835,Priya Bose Store,Udaipur,Rajasthan,797833,4.5
SEL2836,Omkar Bose Store,Chennai,Tamil Nadu,844787,3.0
SEL2837,Lakshmi Sharma Store,Kolkata,West Bengal,379483,
SEL2838,Aarav Iyer Store,Hisar,Haryana,556723,4.0
SEL2839,Aditi Nair Store,Nagpur,Maharashtra,692438,2.8
SEL2840,Manish Rao Store,Belagavi,Karnataka,517857,5.0
SEL2841,Varun Pillai Store,Belagavi,Karnataka,934661,4.5
SEL2842,Nikhil Nair Store,Ahmedabad,Gujarat,762970,
SEL2843,Aarav Iyer Store,Vadodara,Gujarat,413739,4.8
SEL2844,Rohit Bose Store,Panipat,Haryana,759917,3.7
SEL2845,Vijay Nair Store,Mangaluru,Karnataka,488011,
SEL2846,Ravi Pandey Store,Kochi,Kerala,715853,4.6
SEL2847,Rahul Reddy Store,Patiala,Punjab,274115,2.5
SEL2848,Aditi Kumar Store,New Delhi,Delhi,710408,4.5
SEL2849,Nikhil Shah Store,Karimnagar,Telangana,220007,4.5
SEL2850,Sanjay Verma Store,Nizamabad,Telangana,532210,3.3
SEL2851,Rajesh Iyer Store,Rohini,Delhi,877665,3.7
SEL2852,Rajesh Iyer Store,Berhampur,Odisha,969741,2.8
SEL2853,Kavya Mishra Store,Kolkata,West Bengal,820186,4.2
SEL2854,Anjali Bose Store,Jodhpur,Rajasthan,274658,4.2
SEL2855,Sanjay Shah Store,Jaipur,Rajasthan,647259,5.0
SEL2856,Rohit Kumar Store,Rourkela,Odisha,190996,
SEL2857,Sunita Rao Store,Sambalpur,Odisha,801859,3.6
SEL2858,Meera Chopra Store,New Delhi,Delhi,777759,3.0
SEL2859,Rajesh Nair Store,Mysuru,Karnataka,182655,4.5
SEL2860,Manish Shah Store,Mysuru,Karnataka,177130,3.4
SEL2861,Divya Mishra Store,Tiruchirappalli,Tamil Nadu,543988,4.9
SEL2862,Nikhil Naidu Store,Agra,Uttar Pradesh,645091,3.2
SEL2863,Rahul Pandey Store,Vadodara,Gujarat,319413,
SEL2864,Vikram Shah Store,Darbhanga,Bihar,395287,4.1
SEL2865,Tanvi Naidu Store,Thrissur,Kerala,392424,4.8
SEL2866,Riya Gupta Store,Siliguri,West Bengal,572452,2.9
SEL2867,Nikhil Naidu Store,Mysuru,Karnataka,425710,2.6
SEL2868,Riya Kumar Store,Patna,Bihar,,
SEL2869,Yasmin Mehta Store,Dwarka,Delhi,312799,2.8
SEL2870,Vijay Verma Store,Madurai,Tamil Nadu,923934,4.0
SEL2871,Sanjay Iyer Store,Salem,Tamil Nadu,825167,3.0
SEL2872,Aisha Mehta Store,Surat,Gujarat,980904,2.9
SEL2873,Rahul Nair Store,Ghaziabad,Uttar Pradesh,798989,2.9
SEL2874,Neha Pillai Store,Gaya,Bihar,153366,4.3
SEL2875,Ishaan Bose Store,Rohini,Delhi,212823,4.4
SEL2876,Ananya Agarwal Store,Jalandhar,Punjab,,2.8
SEL2877,Ishaan Gupta Store,Rohini,Delhi,892346,2.8
SEL2878,Riya Mehta Store,Warangal,Telangana,166113,4.8
SEL2879,Amit Malhotra Store,Thrissur,Kerala,843180,
SEL2880,Divya Bose Store,Bhagalpur,Bihar,433631,4.5
SEL2881,Yasmin Saxena Store,Gurugram,Haryana,661324,
SEL2882,Sneha Rao Store,Udaipur,Rajasthan,441241,2.6
SEL2883,Meera Chopra Store,Bhubaneswar,Odisha,473717,3.5
SEL2884,Amit Kumar Store,Patna,Bihar,538960,3.9
SEL2885,Tarun Agarwal Store,Ujjain,Madhya Pradesh,772405,3.4
SEL2886,Aarav Mehta Store,Karimnagar,Telangana,456258,4.3
SEL2887,Sanjay Gupta Store,Kanpur,Uttar Pradesh,328525,4.2
SEL2888,Mohan Shah Store,Nagpur,Maharashtra,201552,3.6
SEL2889,Vikram Singh Store,Patiala,Punjab,186518,2.7
SEL2890,Suresh Patel Store,Jabalpur,Madhya Pradesh,215470,4.0
SEL2891,Nisha Bose Store,Belagavi,Karnataka,425256,
SEL2892,Divya Sharma Store,Khammam,Telangana,972502,3.5
SEL2893,Rahul Sharma Store,Kanpur,Uttar Pradesh,386463,2.5
SEL2894,Zara Das Store,Bengaluru,Karnataka,685131,3.8
SEL2895,Ravi Joshi Store,Pune,Maharashtra,321064,4.2
SEL2896,Yasmin Singh Store,Hubli,Karnataka,316921,3.9
SEL2897,Nikhil Singh Store,Gandhinagar,Gujarat,483145,4.4
SEL2898,Arjun Mishra Store,Gurugram,Haryana,144764,5.0
SEL2899,Aarav Singh Store,Jalandhar,Punjab,398191,4.1
SEL2900,Sanjay Singh Store,Jodhpur,Rajasthan,393449,3.1
SEL2901,Pankaj Verma Store,Muzaffarpur,Bihar,795715,3.9
SEL2902,Ishaan Verma Store,Darbhanga,Bihar,326231,3.1
SEL2903,Varun Naidu Store,Agra,Uttar Pradesh,649813,3.3
SEL2904,Kavya Bose Store,Agra,Uttar Pradesh,813639,
SEL2905,Sanjay Pillai Store,Panipat,Haryana,914857,3.8
SEL2906,Vijay Shah Store,Ujjain,Madhya Pradesh,536429,3.8
SEL2907,Lakshmi Singh Store,Ahmedabad,Gujarat,820212,4.2
SEL2908,Ishaan Mehta Store,Thrissur,Kerala,334296,3.6
SEL2909,Deepak Das Store,Vadodara,Gujarat,763702,3.0
SEL2910,Anjali Pillai Store,Jalandhar,Punjab,657167,3.7
SEL2911,Deepak Patel Store,Ambala,Haryana,958764,4.5
SEL2912,Yasmin Gupta Store,Kota,Rajasthan,856186,4.3
SEL2913,Nikhil Patel Store,Kota,Rajasthan,405801,
SEL2914,Manish Iyer Store,Kanpur,Uttar Pradesh,597168,4.9
SEL2915,Aditi Kumar Store,Madurai,Tamil Nadu,534219,3.3
SEL2916,Aisha Rao Store,Coimbatore,Tamil Nadu,909699,
SEL2917,Aditi Bose Store,Khammam,Telangana,393927,2.6
SEL2918,Aarav Reddy Store,Asansol,West Bengal,,4.8
SEL2919,Vikram Kumar Store,Aurangabad,Maharashtra,250052,4.2
SEL2920,Priya Gupta Store,Hyderabad,Telangana,262293,
SEL2921,Sanjay Bose Store,Faridabad,Haryana,715346,4.2
SEL2922,Gaurav Mishra Store,Patiala,Punjab,804263,3.2
SEL2923,Zara Saxena Store,Durgapur,West Bengal,410955,3.1
SEL2924,Priya Malhotra Store,Thiruvananthapuram,Kerala,907956,3.6
SEL2925,Varun Mishra Store,Bhopal,Madhya Pradesh,498053,4.0
SEL2926,Ravi Rao Store,Durgapur,West Bengal,749171,3.0
SEL2927,Yasmin Nair Store,Faridabad,Haryana,693507,4.4
SEL2928,Lakshmi Mehta Store,Kota,Rajasthan,292037,
SEL2929,Ishaan Shah Store,Berhampur,Odisha,454509,2.5
SEL2930,Zara Malhotra Store,Sambalpur,Odisha,195625,
SEL2931,Sunita Verma Store,Gandhinagar,Gujarat,103084,3.6
SEL2932,Anjali Saxena Store,Gandhinagar,Gujarat,865866,4.2
SEL2933,Riya Mishra Store,Mangaluru,Karnataka,671706,4.7
SEL2934,Anjali Iyer Store,Gandhinagar,Gujarat,480725,3.2
SEL2935,Anjali Rao Store,Howrah,West Bengal,231663,4.2
SEL2936,Vikram Gupta Store,Kochi,Kerala,116420,2.9
SEL2937,Gaurav Iyer Store,Sambalpur,Odisha,860632,2.7
SEL2938,Ravi Agarwal Store,Saket,Delhi,110542,4.8
SEL2939,Anjali Chopra Store,Cuttack,Odisha,723056,4.7
SEL2940,Lakshmi Kumar Store,Saket,Delhi,727347,
SEL2941,Varun Agarwal Store,Pune,Maharashtra,883514,
SEL2942,Vikram Singh Store,Jabalpur,Madhya Pradesh,303722,3.2
SEL2943,Neha Mehta Store,Kota,Rajasthan,264972,3.9
SEL2944,Suresh Chopra Store,Lucknow,Uttar Pradesh,696069,4.1
SEL2945,Aisha Verma Store,Bhubaneswar,Odisha,458212,4.2
SEL2946,Rahul Sharma Store,Nagpur,Maharashtra,332936,4.4
SEL2947,Meera Sharma Store,Nizamabad,Telangana,883404,3.0
SEL2948,Kavya Singh Store,Mangaluru,Karnataka,,3.2
SEL2949,Zara Shah Store,Warangal,Telangana,773211,
SEL2950,Varun Joshi Store,Khammam,Telangana,751421,2.7
SEL2951,Deepak Das Store,Ahmedabad,Gujarat,542017,3.3
SEL2952,Rohit Sharma Store,Jabalpur,Madhya Pradesh,881129,3.0
SEL2953,Rajesh Joshi Store,Patna,Bihar,908975,3.7
SEL2954,Tarun Iyer Store,Patna,Bihar,825118,4.6
SEL2955,Kavya Mehta Store,Aurangabad,Maharashtra,631416,4.3
SEL2956,Meera Joshi Store,Bathinda,Punjab,274253,4.4
SEL2957,Aarav Bose Store,Tiruchirappalli,Tamil Nadu,999837,4.0
SEL2958,Deepak Patel Store,Jalandhar,Punjab,744933,4.3
SEL2959,Kiran Gupta Store,Coimbatore,Tamil Nadu,178812,3.0
SEL2960,Mohan Das Store,Siliguri,West Bengal,976282,3.9
SEL2961,Riya Kumar Store,Durgapur,West Bengal,775054,3.9
SEL2962,Tanvi Rao Store,Panipat,Haryana,854840,4.1
SEL2963,Rahul Patel Store,Indore,Madhya Pradesh,339964,4.4
SEL2964,Tanvi Naidu Store,Varanasi,Uttar Pradesh,521199,4.9
SEL2965,Tanvi Chopra Store,Jalandhar,Punjab,846133,4.3
SEL2966,Ravi Shah Store,Gwalior,Madhya Pradesh,650371,4.8
SEL2967,Aisha Naidu Store,Kollam,Kerala,899765,3.9
SEL2968,Deepak Das Store,Warangal,Telangana,817082,3.2
SEL2969,Deepak Patel Store,Patna,Bihar,139758,4.1
SEL2970,Meera Iyer Store,Nizamabad,Telangana,863162,5.0
SEL2971,Rajesh Das Store,Hubli,Karnataka,713490,4.3
SEL2972,Lakshmi Chopra Store,Saket,Delhi,653936,4.9
SEL2973,Suresh Agarwal Store,Lucknow,Uttar Pradesh,767497,2.6
SEL2974,Pooja Gupta Store,Ludhiana,Punjab,916325,3.1
SEL2975,Ravi Saxena Store,Bathinda,Punjab,,3.2
SEL2976,Amit Das Store,Faridabad,Haryana,876438,3.6
SEL2977,Arjun Rao Store,Muzaffarpur,Bihar,922005,2.6
SEL2978,Suresh Iyer Store,Tiruchirappalli,Tamil Nadu,738661,4.8
SEL2979,Divya Das Store,Jaipur,Rajasthan,400245,4.3
SEL2980,Rahul Saxena Store,Coimbatore,Tamil Nadu,831099,2.7
SEL2981,Mohan Iyer Store,Faridabad,Haryana,934593,2.9
SEL2982,Meera Shah Store,Hyderabad,Telangana,701757,
SEL2983,Aditi Mehta Store,Bathinda,Punjab,,4.8
SEL2984,Kavya Chopra Store,Bhubaneswar,Odisha,231189,2.7
SEL2985,Deepak Gupta Store,Nashik,Maharashtra,499084,3.6
SEL2986,Amit Joshi Store,Siliguri,West Bengal,798897,
SEL2987,Zara Sharma Store,Ahmedabad,Gujarat,646462,3.0
SEL2988,Omkar Gupta Store,Rajkot,Gujarat,755779,4.3
SEL2989,Tarun Mishra Store,Mumbai,Maharashtra,767842,4.6
SEL2990,Nisha Malhotra Store,Karimnagar,Telangana,540793,4.8
SEL2991,Aditi Patel Store,Asansol,West Bengal,607265,4.2
SEL2992,Divya Tiwari Store,Aurangabad,Maharashtra,389477,2.7
SEL2993,Omkar Patel Store,Thiruvananthapuram,Kerala,934038,3.4
SEL2994,Vikram Iyer Store,Nagpur,Maharashtra,,3.6
SEL2995,Priya Reddy Store,Patiala,Punjab,470695,3.2
SEL2996,Aisha Sharma Store,Aurangabad,Maharashtra,618133,3.8
SEL2997,Sanjay Bose Store,Hubli,Karnataka,509016,3.1
SEL2998,Sneha Agarwal Store,Lucknow,Uttar Pradesh,167405,4.7
SEL2999,Varun Malhotra Store,Gurugram,Haryana,571343,2.9
SEL3000,Gaurav Pandey Store,Dwarka,Delhi,435410,3.6
